,TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,DeltaSeconds
1294,451189432788336640,Wed Apr 02 02:48:38 +0000 2014,1203,1028,True,32880,1877,0,1,0,False,not_related_or_irrelevant,5,0,433
1295,451189433597829120,Wed Apr 02 02:48:38 +0000 2014,73,341,True,578,3230,1,1,0,False,sympathy_and_emotional_support,12,0,433
1296,451189435317886977,Wed Apr 02 02:48:38 +0000 2014,5094,1040,True,52497,3239,1,1,0,False,sympathy_and_emotional_support,68,0,433
1298,451189436085051392,Wed Apr 02 02:48:38 +0000 2014,554,474,True,2405,2068,1,3,0,False,injured_or_dead_people,15,0,433
1299,451189442405875712,Wed Apr 02 02:48:40 +0000 2014,17,62,True,350,3242,1,2,0,False,other_useful_information,7,0,435
1301,451189444851138561,Wed Apr 02 02:48:41 +0000 2014,777,468,True,13971,2565,1,1,0,False,other_useful_information,0,0,436
1302,451189446818283520,Wed Apr 02 02:48:41 +0000 2014,490,348,True,12283,3259,2,1,1,False,sympathy_and_emotional_support,5,0,436
1303,451189450803269633,Wed Apr 02 02:48:42 +0000 2014,2482,1375,False,6854,2354,0,1,0,False,not_related_or_irrelevant,83,0,437
1304,451189451020988416,Wed Apr 02 02:48:42 +0000 2014,1078,958,False,77472,3272,1,1,0,False,other_useful_information,34,0,437
1305,451189451575021569,Wed Apr 02 02:48:42 +0000 2014,4138,1701,False,27825,3253,2,1,1,False,sympathy_and_emotional_support,124,0,437
1306,451189453948997632,Wed Apr 02 02:48:43 +0000 2014,512,913,False,4662,2325,2,1,0,False,not_related_or_irrelevant,1,0,438
1307,451189454347042817,Wed Apr 02 02:48:43 +0000 2014,1309,759,False,1402,3282,2,2,0,False,sympathy_and_emotional_support,24,0,438
1308,451189454787461120,Wed Apr 02 02:48:43 +0000 2014,1097,687,True,60589,3139,1,1,0,False,injured_or_dead_people,11,0,438
1309,451189457497387008,Wed Apr 02 02:48:44 +0000 2014,2068,1791,False,93328,2215,2,2,0,False,other_useful_information,90,0,439
1310,451189457530544128,Wed Apr 02 02:48:44 +0000 2014,1724,61,False,399,1998,3,1,1,False,other_useful_information,0,0,439
1311,451189458319052801,Wed Apr 02 02:48:44 +0000 2014,306,282,False,15000,3209,1,1,0,False,not_related_or_irrelevant,122,0,439
1312,451189458520379392,Wed Apr 02 02:48:44 +0000 2014,643,596,True,75325,2822,1,1,0,False,other_useful_information,15,0,439
1313,451189459321511937,Wed Apr 02 02:48:44 +0000 2014,7713,1832,True,104428,2233,3,1,1,False,sympathy_and_emotional_support,78,0,439
1314,451189459523219456,Wed Apr 02 02:48:44 +0000 2014,894,1490,True,6041,2554,4,1,0,False,other_useful_information,0,0,439
1317,451189464400801793,Wed Apr 02 02:48:45 +0000 2014,30853,26059,True,34694,2619,1,1,0,False,caution_and_advice,57,0,440
1320,451189475352145920,Wed Apr 02 02:48:48 +0000 2014,3096,3822,False,67650,2725,1,1,0,False,injured_or_dead_people,15,0,443
1321,451189476589834240,Wed Apr 02 02:48:48 +0000 2014,53,19,True,2644,2551,1,1,0,False,other_useful_information,122,0,443
1322,451189477629640705,Wed Apr 02 02:48:48 +0000 2014,2292,1449,True,15888,2159,1,1,0,False,sympathy_and_emotional_support,11,0,443
1323,451189479697424384,Wed Apr 02 02:48:49 +0000 2014,2453,725,True,9710,3288,4,0,0,True,not_related_or_irrelevant,0,2,444
1324,451189481714900993,Wed Apr 02 02:48:49 +0000 2014,1031,2789,True,60530,3402,1,1,1,False,not_related_or_irrelevant,281,0,444
1326,451189482990362624,Wed Apr 02 02:48:50 +0000 2014,73,137,True,3377,2738,1,1,0,False,other_useful_information,122,0,445
1327,451189483770089472,Wed Apr 02 02:48:50 +0000 2014,333,302,True,17866,2990,1,1,0,False,not_related_or_irrelevant,129,0,445
1328,451189484063690752,Wed Apr 02 02:48:50 +0000 2014,1666,148,False,38138,2068,4,0,0,False,not_related_or_irrelevant,0,0,445
1329,451189484130824192,Wed Apr 02 02:48:50 +0000 2014,6991,1286,False,80315,3434,1,1,1,True,not_related_or_irrelevant,281,0,445
1331,451189485636567040,Wed Apr 02 02:48:50 +0000 2014,183,528,True,5832,3227,1,1,1,False,other_useful_information,281,0,445
1332,451189488295743488,Wed Apr 02 02:48:51 +0000 2014,9487,821,True,20799,3366,4,1,0,True,sympathy_and_emotional_support,2,0,446
1333,451189490510753792,Wed Apr 02 02:48:51 +0000 2014,479,1187,False,2832,2683,2,0,0,False,caution_and_advice,0,0,446
1334,451189491135700992,Wed Apr 02 02:48:52 +0000 2014,213,780,True,11279,2666,1,2,0,False,sympathy_and_emotional_support,308,0,447
1335,451189492817207296,Wed Apr 02 02:48:52 +0000 2014,3991,1964,True,15149,3247,2,1,1,True,other_useful_information,0,0,447
1336,451189495648382976,Wed Apr 02 02:48:53 +0000 2014,5953,1299,False,11732,3014,1,1,0,True,other_useful_information,122,0,448
1337,451189496965378048,Wed Apr 02 02:48:53 +0000 2014,128,439,True,7367,1750,2,2,0,False,other_useful_information,148,0,448
1338,451189497972420609,Wed Apr 02 02:48:53 +0000 2014,201,153,False,23285,2864,2,2,0,False,caution_and_advice,148,0,448
1339,451189498391846912,Wed Apr 02 02:48:53 +0000 2014,205,463,False,151492,2332,1,1,0,False,sympathy_and_emotional_support,122,0,448
1340,451189498827644928,Wed Apr 02 02:48:53 +0000 2014,770,538,True,28276,2001,2,2,0,False,caution_and_advice,148,0,448
1341,451189499528093697,Wed Apr 02 02:48:54 +0000 2014,1417,842,True,18503,3410,2,2,0,False,caution_and_advice,47,0,449
1343,451189501042257920,Wed Apr 02 02:48:54 +0000 2014,1338,1650,True,53277,2285,2,1,1,False,sympathy_and_emotional_support,362,0,449
1344,451189503055507456,Wed Apr 02 02:48:54 +0000 2014,1015,2617,True,7311,3341,1,1,0,False,not_related_or_irrelevant,122,0,449
1345,451189503101640704,Wed Apr 02 02:48:54 +0000 2014,6352,3503,False,158787,3791,1,2,0,False,infrastructure_and_utilities_damage,15,0,449
1346,451189505392140288,Wed Apr 02 02:48:55 +0000 2014,440,2715,True,4124,2180,2,1,1,False,sympathy_and_emotional_support,362,0,450
1348,451189507015311360,Wed Apr 02 02:48:55 +0000 2014,980,1774,True,107822,3460,2,1,1,False,sympathy_and_emotional_support,362,0,450
1349,451189507136946178,Wed Apr 02 02:48:55 +0000 2014,370,2743,True,25157,2889,2,1,0,False,caution_and_advice,172,0,450
1350,451189508365500417,Wed Apr 02 02:48:56 +0000 2014,305,330,True,3164,2699,2,1,1,False,sympathy_and_emotional_support,362,0,451
1351,451189513138995201,Wed Apr 02 02:48:57 +0000 2014,1234,1163,False,55555,3134,1,1,1,False,sympathy_and_emotional_support,281,0,452
1352,451189514002636800,Wed Apr 02 02:48:57 +0000 2014,741,1223,True,47283,2027,0,1,0,False,injured_or_dead_people,83,0,452
1354,451189514514350080,Wed Apr 02 02:48:57 +0000 2014,2823,3916,True,190353,3362,1,1,0,False,sympathy_and_emotional_support,15,0,452
1357,451189529320632320,Wed Apr 02 02:49:01 +0000 2014,518,876,True,24816,3020,1,1,1,False,sympathy_and_emotional_support,281,0,456
1358,451189531232833539,Wed Apr 02 02:49:01 +0000 2014,557,1960,False,67628,3131,2,0,1,False,sympathy_and_emotional_support,0,0,456
1359,451189531866587137,Wed Apr 02 02:49:01 +0000 2014,627,2316,True,36445,3324,1,1,1,False,sympathy_and_emotional_support,281,0,456
1360,451189532625346560,Wed Apr 02 02:49:01 +0000 2014,1924,501,False,170272,3149,2,2,0,False,not_related_or_irrelevant,0,0,456
1361,451189532872826880,Wed Apr 02 02:49:02 +0000 2014,3207,3492,False,57076,3068,1,1,1,False,not_related_or_irrelevant,37,0,457
1364,451189536115421184,Wed Apr 02 02:49:02 +0000 2014,206,2023,True,2491,2963,2,1,1,False,not_related_or_irrelevant,362,0,457
1367,451189538841710593,Wed Apr 02 02:49:03 +0000 2014,199,356,True,1223,1804,1,1,0,False,other_useful_information,314,0,458
1368,451189540158324736,Wed Apr 02 02:49:03 +0000 2014,249,256,True,21577,2930,1,1,1,False,other_useful_information,54,0,458
1369,451189541143990272,Wed Apr 02 02:49:03 +0000 2014,697,1048,False,6550,2623,2,2,0,False,sympathy_and_emotional_support,148,0,458
1370,451189541458546688,Wed Apr 02 02:49:04 +0000 2014,14,70,False,59,1837,1,1,0,False,not_related_or_irrelevant,57,0,459
1371,451189543275077633,Wed Apr 02 02:49:04 +0000 2014,379,280,False,5241,1534,3,1,1,False,displaced_people_and_evacuations,2,0,459
1372,451189545589960704,Wed Apr 02 02:49:05 +0000 2014,357,483,True,2721,3328,1,1,0,False,not_related_or_irrelevant,146,0,460
1374,451189547213152256,Wed Apr 02 02:49:05 +0000 2014,169,666,False,243,2182,2,1,1,False,other_useful_information,362,0,460
1375,451189547284459520,Wed Apr 02 02:49:05 +0000 2014,5169,1877,True,26617,2726,3,0,0,False,sympathy_and_emotional_support,0,0,460
1376,451189549448720384,Wed Apr 02 02:49:05 +0000 2014,361,342,True,5339,2004,2,2,0,False,not_related_or_irrelevant,148,0,460
1377,451189550019125249,Wed Apr 02 02:49:06 +0000 2014,537834,499258,False,36323,3645,4,0,1,False,sympathy_and_emotional_support,7,4,461
1378,451189550262394881,Wed Apr 02 02:49:06 +0000 2014,156,757,True,5639,3386,0,1,0,False,sympathy_and_emotional_support,86,0,461
1383,451189557409480704,Wed Apr 02 02:49:07 +0000 2014,1281,2156,True,21152,3386,0,1,0,False,sympathy_and_emotional_support,83,0,462
1384,451189557812158464,Wed Apr 02 02:49:07 +0000 2014,43,403,True,442,2385,1,1,0,False,sympathy_and_emotional_support,22,0,462
1385,451189558231990272,Wed Apr 02 02:49:08 +0000 2014,560,744,True,202700,3257,2,2,0,False,sympathy_and_emotional_support,148,0,463
1387,451189560282603520,Wed Apr 02 02:49:08 +0000 2014,4254,1347,True,3647,3542,0,1,0,True,sympathy_and_emotional_support,83,0,463
1388,451189562132271104,Wed Apr 02 02:49:08 +0000 2014,77,356,False,709,2267,1,1,1,False,sympathy_and_emotional_support,281,0,463
1389,451189562979532800,Wed Apr 02 02:49:09 +0000 2014,691,629,False,27535,1939,3,0,0,False,not_related_or_irrelevant,0,1,464
1390,451189563285704704,Wed Apr 02 02:49:09 +0000 2014,1801,888,False,16935,2613,2,0,0,False,other_useful_information,0,0,464
1391,451189563289907200,Wed Apr 02 02:49:09 +0000 2014,53213,313,True,91215,3261,2,0,0,True,sympathy_and_emotional_support,2,0,464
1393,451189572567715840,Wed Apr 02 02:49:11 +0000 2014,7713,1832,True,104428,2233,2,1,1,False,not_related_or_irrelevant,353,0,466
1394,451189580075909120,Wed Apr 02 02:49:13 +0000 2014,899,446,False,15963,3221,2,0,0,False,displaced_people_and_evacuations,0,1,468
1395,451189580520112128,Wed Apr 02 02:49:13 +0000 2014,1374,385,True,28131,3785,0,1,0,False,not_related_or_irrelevant,86,0,468
1396,451189580897587200,Wed Apr 02 02:49:13 +0000 2014,946,327,True,41799,3291,1,0,0,False,sympathy_and_emotional_support,0,0,468
1397,451189581212172288,Wed Apr 02 02:49:13 +0000 2014,12100,10650,False,130807,2907,2,1,0,False,caution_and_advice,5,0,468
1398,451189582898282496,Wed Apr 02 02:49:13 +0000 2014,48525,591,False,12557,3250,3,1,0,False,displaced_people_and_evacuations,1,0,468
1399,451189582898663426,Wed Apr 02 02:49:13 +0000 2014,1680,2261,True,154800,3410,1,1,0,False,not_related_or_irrelevant,8,0,468
1400,451189583733346304,Wed Apr 02 02:49:14 +0000 2014,393,354,False,656,2200,4,0,0,False,sympathy_and_emotional_support,0,0,469
1401,451189584513073152,Wed Apr 02 02:49:14 +0000 2014,521,652,True,16260,2992,1,2,0,False,other_useful_information,308,0,469
1402,451189585901416450,Wed Apr 02 02:49:14 +0000 2014,788,677,True,79436,2516,2,2,0,False,displaced_people_and_evacuations,0,0,469
1403,451189585993682944,Wed Apr 02 02:49:14 +0000 2014,152,195,True,5560,2235,1,1,1,False,caution_and_advice,281,0,469
1404,451189587017494528,Wed Apr 02 02:49:14 +0000 2014,439,500,True,24042,2419,1,1,0,False,displaced_people_and_evacuations,122,0,469
1405,451189590641348609,Wed Apr 02 02:49:15 +0000 2014,1263,1957,True,37039,2744,1,1,0,False,other_useful_information,122,0,470
1406,451189594696867841,Wed Apr 02 02:49:16 +0000 2014,4926,200,False,6081,2679,1,1,1,False,other_useful_information,54,0,471
1408,451189597868158976,Wed Apr 02 02:49:17 +0000 2014,379,280,False,5241,1534,5,1,0,False,sympathy_and_emotional_support,1,0,472
1410,451189601604878336,Wed Apr 02 02:49:18 +0000 2014,1753,1264,True,3090,3427,3,0,0,False,displaced_people_and_evacuations,2,2,473
1412,451189604339548161,Wed Apr 02 02:49:19 +0000 2014,1020,802,True,67852,2873,1,1,0,False,not_related_or_irrelevant,1,0,474
1413,451189607627886592,Wed Apr 02 02:49:20 +0000 2014,109,18,True,41664,2834,3,1,1,False,injured_or_dead_people,128,0,475
1414,451189608303177728,Wed Apr 02 02:49:19 +0000 2014,765,586,True,42909,2134,1,1,0,False,sympathy_and_emotional_support,122,0,474
1415,451189608651313152,Wed Apr 02 02:49:20 +0000 2014,9086,3537,False,77393,3324,4,1,0,False,not_related_or_irrelevant,2,0,475
1416,451189609389514752,Wed Apr 02 02:49:20 +0000 2014,458,747,True,3290,2706,1,1,1,False,displaced_people_and_evacuations,281,0,475
1417,451189610333237248,Wed Apr 02 02:49:20 +0000 2014,2474,4998,True,127248,3363,3,0,0,False,sympathy_and_emotional_support,82,0,475
1418,451189612380037121,Wed Apr 02 02:49:20 +0000 2014,187,217,True,2714,2273,2,1,0,False,other_useful_information,401,0,475
1420,451189618982264832,Wed Apr 02 02:49:22 +0000 2014,857,949,False,25561,3264,3,0,0,False,not_related_or_irrelevant,0,0,477
1421,451189620953210880,Wed Apr 02 02:49:23 +0000 2014,3786,3530,False,84695,3124,3,0,0,False,caution_and_advice,82,0,478
1423,451189623386288128,Wed Apr 02 02:49:23 +0000 2014,357,476,True,7139,2401,2,0,0,False,sympathy_and_emotional_support,0,0,478
1427,451189630948233216,Wed Apr 02 02:49:25 +0000 2014,3869,5002,False,606267,3309,1,1,1,False,other_useful_information,54,0,480
1428,451189634316648448,Wed Apr 02 02:49:26 +0000 2014,299,191,True,5765,2876,1,1,1,False,caution_and_advice,281,0,481
1429,451189635041861632,Wed Apr 02 02:49:26 +0000 2014,186,404,False,2012,1751,1,0,0,False,displaced_people_and_evacuations,0,0,481
1430,451189637365895168,Wed Apr 02 02:49:26 +0000 2014,4765,4699,True,496265,1899,2,1,0,False,other_useful_information,172,0,481
1432,451189639874109441,Wed Apr 02 02:49:27 +0000 2014,1629,1947,True,26426,2681,3,2,1,False,caution_and_advice,2,0,482
1433,451189640012132352,Wed Apr 02 02:49:27 +0000 2014,120,1146,False,2715,3307,2,1,1,False,not_related_or_irrelevant,362,0,482
1434,451189640041865216,Wed Apr 02 02:49:27 +0000 2014,1239,214,False,302667,1692,1,1,1,False,not_related_or_irrelevant,281,0,482
1437,451189640834215937,Wed Apr 02 02:49:27 +0000 2014,120763,1130,True,211196,3536,1,1,0,True,sympathy_and_emotional_support,1,1,482
1438,451189641945690113,Wed Apr 02 02:49:28 +0000 2014,1688,1008,True,19978,3555,0,1,0,True,sympathy_and_emotional_support,86,0,483
1439,451189644319666176,Wed Apr 02 02:49:28 +0000 2014,85,123,False,14228,1965,1,0,0,False,displaced_people_and_evacuations,0,0,483
1440,451189644382593024,Wed Apr 02 02:49:28 +0000 2014,1537,2267,False,14322,3257,2,1,1,False,sympathy_and_emotional_support,362,0,483
1441,451189644483239936,Wed Apr 02 02:49:28 +0000 2014,616,1310,True,51403,2394,1,0,0,False,not_related_or_irrelevant,0,0,483
1442,451189646576590848,Wed Apr 02 02:49:29 +0000 2014,12162,2629,True,106692,2854,2,2,1,False,other_useful_information,149,0,484
1443,451189647562272768,Wed Apr 02 02:49:29 +0000 2014,86011,1829,False,23969,3160,3,1,1,True,infrastructure_and_utilities_damage,10,0,484
1444,451189647574839296,Wed Apr 02 02:49:29 +0000 2014,466,205,True,18399,1956,1,1,1,False,sympathy_and_emotional_support,281,0,484
1445,451189649533583361,Wed Apr 02 02:49:29 +0000 2014,277,132,True,7527,2885,2,2,1,False,other_useful_information,149,0,484
1446,451189649973583872,Wed Apr 02 02:49:29 +0000 2014,186,180,True,2106,2467,2,1,0,False,other_useful_information,96,0,484
1448,451189651651719168,Wed Apr 02 02:49:30 +0000 2014,402,528,False,8450,2751,1,1,1,False,sympathy_and_emotional_support,281,0,485
1449,451189651811098624,Wed Apr 02 02:49:30 +0000 2014,359,361,False,86217,2883,0,1,0,False,caution_and_advice,83,0,485
1452,451189652842885120,Wed Apr 02 02:49:30 +0000 2014,390,313,False,64012,2815,3,2,0,False,injured_or_dead_people,8,0,485
1453,451189653262303232,Wed Apr 02 02:49:30 +0000 2014,134,118,False,7585,2301,1,1,1,False,other_useful_information,281,0,485
1454,451189653442269184,Wed Apr 02 02:49:30 +0000 2014,4105,3950,False,263799,1936,1,1,1,False,other_useful_information,3,0,485
1456,451189655698821120,Wed Apr 02 02:49:31 +0000 2014,84,36,False,19624,1574,1,0,1,False,other_useful_information,0,0,486
1457,451189656302784512,Wed Apr 02 02:49:31 +0000 2014,2342,2840,False,79219,2405,1,1,0,False,not_related_or_irrelevant,68,0,486
1458,451189656760360960,Wed Apr 02 02:49:31 +0000 2014,379,280,False,5241,1534,7,1,1,False,sympathy_and_emotional_support,3,0,486
1459,451189657502367744,Wed Apr 02 02:49:31 +0000 2014,61847,41561,True,10260,2979,4,0,1,False,other_useful_information,4,0,486
1460,451189659629273088,Wed Apr 02 02:49:32 +0000 2014,944,1327,False,25111,2400,0,1,0,False,other_useful_information,86,0,487
1462,451189664771489792,Wed Apr 02 02:49:33 +0000 2014,11910,535,False,5688,3369,1,1,0,False,not_related_or_irrelevant,314,0,488
1463,451189666125869057,Wed Apr 02 02:49:33 +0000 2014,2982,1381,False,11764,2883,2,0,0,True,other_useful_information,0,0,488
1465,451189668755697664,Wed Apr 02 02:49:34 +0000 2014,56,336,True,292,2416,1,1,1,False,sympathy_and_emotional_support,10,0,489
1466,451189670445989888,Wed Apr 02 02:49:34 +0000 2014,314,529,True,2707,3736,1,1,0,False,caution_and_advice,122,0,489
1468,451189676028612609,Wed Apr 02 02:49:36 +0000 2014,512,269,False,502,2650,2,1,0,True,sympathy_and_emotional_support,172,0,491
1469,451189676271869953,Wed Apr 02 02:49:36 +0000 2014,192,200,False,9757,1838,3,1,1,False,not_related_or_irrelevant,10,0,491
1470,451189676758409216,Wed Apr 02 02:49:36 +0000 2014,378,1050,True,8725,2650,1,1,0,False,sympathy_and_emotional_support,217,0,491
1472,451189680001019904,Wed Apr 02 02:49:37 +0000 2014,247,203,True,3314,3129,2,2,0,False,other_useful_information,5,0,492
1474,451189684601757696,Wed Apr 02 02:49:38 +0000 2014,255,1010,True,3652,2882,1,1,0,False,other_useful_information,0,0,493
1475,451189684840828929,Wed Apr 02 02:49:38 +0000 2014,340,2887,False,71250,2311,2,2,0,False,sympathy_and_emotional_support,6,0,493
1477,451189686682136576,Wed Apr 02 02:49:38 +0000 2014,123,268,True,6879,3366,1,1,0,False,sympathy_and_emotional_support,20,0,493
1478,451189687223607296,Wed Apr 02 02:49:38 +0000 2014,270,115,False,206340,2880,1,1,0,False,sympathy_and_emotional_support,3,0,493
1479,451189687701368832,Wed Apr 02 02:49:38 +0000 2014,4381,4145,True,27307,1910,3,1,0,False,caution_and_advice,21,0,493
1480,451189689135820800,Wed Apr 02 02:49:39 +0000 2014,660,914,True,5517,2120,5,1,0,False,other_useful_information,2,0,494
1481,451189693045276672,Wed Apr 02 02:49:40 +0000 2014,92,271,True,373,3270,1,1,2,False,sympathy_and_emotional_support,1,0,495
1482,451189693489491968,Wed Apr 02 02:49:40 +0000 2014,6455,720,True,10729,2677,2,0,0,True,not_related_or_irrelevant,2,0,495
1483,451189695230128130,Wed Apr 02 02:49:40 +0000 2014,882,804,True,3915,1759,2,1,1,False,other_useful_information,362,0,495
1484,451189695330791424,Wed Apr 02 02:49:40 +0000 2014,10910,12479,True,42505,3336,5,0,1,False,injured_or_dead_people,0,0,495
1487,451189702343680000,Wed Apr 02 02:49:42 +0000 2014,323,171,True,23341,1954,4,1,0,False,infrastructure_and_utilities_damage,28,0,497
1488,451189706659606529,Wed Apr 02 02:49:43 +0000 2014,351,454,False,2360,3290,3,1,0,False,sympathy_and_emotional_support,21,0,498
1489,451189711596302337,Wed Apr 02 02:49:44 +0000 2014,1281,2156,True,21152,3386,2,2,1,False,sympathy_and_emotional_support,149,0,499
1490,451189712615927808,Wed Apr 02 02:49:44 +0000 2014,5519,456,True,45452,3282,3,1,1,False,other_useful_information,1,0,499
1491,451189713052114944,Wed Apr 02 02:49:44 +0000 2014,579,317,True,12287,1780,1,1,0,False,not_related_or_irrelevant,1,0,499
1492,451189713416617984,Wed Apr 02 02:49:45 +0000 2014,306,282,False,15000,3209,3,0,0,False,other_useful_information,2,3,500
